family_id,dataset,image_id,category_id,category_name,prompt,is_prompt_absent,num_candidates,num_rejected,fp,tp,fdp
coco:102331:87:2600,coco,102331,87,scissors,a close-up of a scissors,True,4,0,0,0,0.0
coco:102356:33:2604,coco,102356,33,suitcase,a suitcase in the scene,True,24,0,0,0,0.0
coco:102356:4:2602,coco,102356,4,motorcycle,a visible motorcycle in the scene,False,6,0,0,0,0.0
coco:102411:3:2605,coco,102411,3,car,the car in this image,False,8,0,0,0,0.0
coco:102644:38:2610,coco,102644,38,kite,a photo containing a kite,True,11,0,0,0,0.0
coco:102707:49:2613,coco,102707,49,knife,a knife in the scene,True,50,0,0,0,0.0
coco:102805:9:2614,coco,102805,9,boat,a boat object,False,34,0,0,0,0.0
coco:102820:43:2619,coco,102820,43,tennis racket,a small tennis racket near the center,True,56,0,0,0,0.0
coco:103548:90:2622,coco,103548,90,toothbrush,a photo containing a toothbrush,True,21,0,0,0,0.0
coco:103585:18:2625,coco,103585,18,dog,a close-up of a dog,True,9,0,0,0,0.0
coco:103585:60:2624,coco,103585,60,donut,a photo containing a donut,True,14,0,0,0,0.0
coco:10363:36:308,coco,10363,36,snowboard,a snowboard in the scene,True,63,0,0,0,0.0
coco:103723:8:2628,coco,103723,8,truck,a small truck near the center,True,56,0,0,0,0.0
coco:104119:44:2630,coco,104119,44,bottle,a close-up of a bottle,True,10,0,0,0,0.0
coco:104424:86:2637,coco,104424,86,vase,a photo containing a vase,True,13,0,0,0,0.0
coco:104455:42:2640,coco,104455,42,surfboard,a small surfboard near the center,True,47,0,0,0,0.0
coco:104455:72:2639,coco,104455,72,tv,a tv in the scene,True,79,0,0,0,0.0
coco:104572:18:2642,coco,104572,18,dog,a close-up of a dog,True,8,0,0,0,0.0
coco:104572:70:2641,coco,104572,70,toilet,a visible toilet in the scene,False,13,0,0,0,0.0
coco:104603:23:2644,coco,104603,23,bear,a visible bear in the scene,False,2,0,0,0,0.0
coco:104612:56:2647,coco,104612,56,broccoli,the broccoli in this image,False,43,0,0,0,0.0
coco:104619:25:2650,coco,104619,25,giraffe,a giraffe object,False,2,0,0,0,0.0
coco:104619:77:2651,coco,104619,77,cell phone,a close-up of a cell phone,True,12,0,0,0,0.0
coco:104669:55:2656,coco,104669,55,orange,a photo of a orange,False,17,0,0,0,0.0
coco:104782:50:2661,coco,104782,50,spoon,a small spoon near the center,True,32,0,0,0,0.0
coco:104803:57:2664,coco,104803,57,carrot,a carrot in the scene,True,44,0,0,0,0.0
coco:104803:70:2662,coco,104803,70,toilet,a photo of a toilet,False,10,0,0,0,0.0
coco:105014:14:2667,coco,105014,14,parking meter,a parking meter in the scene,True,18,0,0,0,0.0
coco:105014:56:2665,coco,105014,56,broccoli,a visible broccoli in the scene,False,15,0,0,0,0.0
coco:105014:78:2666,coco,105014,78,microwave,a close-up of a microwave,True,3,0,0,0,0.0
coco:105249:56:2669,coco,105249,56,broccoli,a small broccoli near the center,True,52,0,0,0,0.0
coco:105249:81:2668,coco,105249,81,sink,a photo of a sink,False,28,0,0,0,0.0
coco:105264:27:2672,coco,105264,27,backpack,a photo containing a backpack,True,28,0,0,0,0.0
coco:105335:82:2676,coco,105335,82,refrigerator,a close-up of a refrigerator,True,5,0,0,0,0.0
coco:105455:36:2678,coco,105455,36,snowboard,a small snowboard near the center,True,86,0,0,0,0.0
coco:105455:3:2677,coco,105455,3,car,the car in this image,False,12,0,0,0,0.0
coco:105455:48:2679,coco,105455,48,fork,a small fork near the center,True,87,0,0,0,0.0
coco:10583:46:310,coco,10583,46,wine glass,a close-up of a wine glass,True,2,0,0,0,0.0
coco:10583:54:309,coco,10583,54,sandwich,the sandwich in this image,False,2,0,0,0,0.0
coco:10583:78:311,coco,10583,78,microwave,a microwave in the scene,True,22,0,0,0,0.0
coco:105912:3:2680,coco,105912,3,car,a car object,False,42,0,0,0,0.0
coco:105912:42:2682,coco,105912,42,surfboard,a photo containing a surfboard,True,44,0,0,0,0.0
coco:105912:89:2681,coco,105912,89,hair drier,a hair drier in the scene,True,35,0,0,0,0.0
coco:105923:16:2685,coco,105923,16,bird,a photo containing a bird,True,22,0,0,0,0.0
coco:105923:1:2683,coco,105923,1,person,the person in this image,False,59,0,0,0,0.0
coco:105923:77:2684,coco,105923,77,cell phone,a close-up of a cell phone,True,13,0,0,0,0.0
coco:106048:6:2686,coco,106048,6,bus,the bus in this image,False,2,0,0,0,0.0
coco:106235:67:2689,coco,106235,67,dining table,the dining table in this image,False,10,0,0,0,0.0
coco:106235:89:2690,coco,106235,89,hair drier,a small hair drier near the center,True,37,0,0,0,0.0
coco:106266:59:2692,coco,106266,59,pizza,the pizza in this image,False,13,0,0,0,0.0
coco:106266:79:2694,coco,106266,79,oven,a oven in the scene,True,12,0,0,0,0.0
coco:106330:20:2700,coco,106330,20,sheep,a small sheep near the center,True,2,0,0,0,0.0
coco:106330:72:2699,coco,106330,72,tv,a small tv near the center,True,16,0,0,0,0.0
coco:106389:43:2702,coco,106389,43,tennis racket,a photo containing a tennis racket,True,14,0,0,0,0.0
coco:106389:72:2703,coco,106389,72,tv,a small tv near the center,True,15,0,0,0,0.0
coco:106563:79:2705,coco,106563,79,oven,a close-up of a oven,True,11,0,0,0,0.0
coco:106563:85:2704,coco,106563,85,clock,a photo of a clock,False,13,0,0,0,0.0
coco:106757:62:2708,coco,106757,62,chair,a close-up of a chair,True,6,0,0,0,0.0
coco:106881:50:2712,coco,106881,50,spoon,a spoon in the scene,True,39,0,0,0,0.0
coco:106912:13:2715,coco,106912,13,stop sign,a small stop sign near the center,True,67,0,0,0,0.0
coco:106912:57:2714,coco,106912,57,carrot,a photo containing a carrot,True,14,0,0,0,0.0
coco:10707:10:314,coco,10707,10,traffic light,a traffic light in the scene,True,82,0,0,0,0.0
coco:10707:51:313,coco,10707,51,bowl,a small bowl near the center,True,14,0,0,0,0.0
coco:107087:17:2716,coco,107087,17,cat,a visible cat in the scene,False,5,0,0,0,0.0
coco:107087:50:2718,coco,107087,50,spoon,a small spoon near the center,True,78,0,0,0,0.0
coco:107087:77:2717,coco,107087,77,cell phone,a photo containing a cell phone,True,7,0,0,0,0.0
coco:107094:2:2721,coco,107094,2,bicycle,a small bicycle near the center,True,49,0,0,0,0.0
coco:107226:6:2723,coco,107226,6,bus,a close-up of a bus,True,7,0,0,0,0.0
coco:107339:1:2725,coco,107339,1,person,a photo of a person,False,17,0,0,0,0.0
coco:107339:35:2726,coco,107339,35,skis,a skis in the scene,True,187,0,0,0,0.0
coco:107339:3:2727,coco,107339,3,car,a photo containing a car,True,19,0,0,0,0.0
coco:107554:24:2729,coco,107554,24,zebra,a zebra in the scene,True,37,0,0,0,0.0
coco:107554:3:2728,coco,107554,3,car,the car in this image,False,17,0,0,0,0.0
coco:10764:21:316,coco,10764,21,cow,a small cow near the center,True,6,0,0,0,0.0
coco:107851:85:2733,coco,107851,85,clock,a small clock near the center,True,38,0,0,0,0.0
coco:108026:57:2735,coco,108026,57,carrot,a carrot in the scene,True,65,0,0,0,0.0
coco:108244:20:2738,coco,108244,20,sheep,a sheep in the scene,True,13,0,0,0,0.0
coco:108253:37:2741,coco,108253,37,sports ball,a sports ball in the scene,True,39,0,0,0,0.0
coco:108440:2:2745,coco,108440,2,bicycle,a close-up of a bicycle,True,12,0,0,0,0.0
coco:108440:70:2744,coco,108440,70,toilet,a toilet in the scene,True,29,0,0,0,0.0
coco:108440:7:2743,coco,108440,7,train,the train in this image,False,3,0,0,0,0.0
coco:108495:10:2748,coco,108495,10,traffic light,a traffic light in the scene,True,48,0,0,0,0.0
coco:108495:11:2747,coco,108495,11,fire hydrant,a close-up of a fire hydrant,True,3,0,0,0,0.0
coco:108864:22:2752,coco,108864,22,elephant,the elephant in this image,False,10,0,0,0,0.0
coco:108864:3:2754,coco,108864,3,car,a close-up of a car,True,9,0,0,0,0.0
coco:109055:2:2755,coco,109055,2,bicycle,a bicycle object,False,19,0,0,0,0.0
coco:109055:48:2757,coco,109055,48,fork,a close-up of a fork,True,49,0,0,0,0.0
coco:109118:1:2758,coco,109118,1,person,the person in this image,False,14,0,0,0,0.0
coco:109441:3:2764,coco,109441,3,car,a car object,False,76,0,0,0,0.0
coco:10977:81:318,coco,10977,81,sink,a photo of a sink,False,19,0,0,0,0.0
coco:109798:67:2767,coco,109798,67,dining table,a photo of a dining table,False,5,0,0,0,0.0
coco:109827:5:2772,coco,109827,5,airplane,a small airplane near the center,True,2,0,0,0,0.0
coco:109827:88:2770,coco,109827,88,teddy bear,a photo of a teddy bear,False,7,0,0,0,0.0
coco:109900:34:2774,coco,109900,34,frisbee,a frisbee in the scene,True,63,0,0,0,0.0
coco:109900:5:2773,coco,109900,5,airplane,a visible airplane in the scene,False,7,0,0,0,0.0
coco:109900:73:2775,coco,109900,73,laptop,a laptop in the scene,True,54,0,0,0,0.0
coco:109916:11:2778,coco,109916,11,fire hydrant,a close-up of a fire hydrant,True,3,0,0,0,0.0
coco:109916:51:2776,coco,109916,51,bowl,a bowl object,False,9,0,0,0,0.0
coco:10995:17:323,coco,10995,17,cat,a cat in the scene,True,28,0,0,0,0.0
coco:10995:60:322,coco,10995,60,donut,a small donut near the center,True,61,0,0,0,0.0
coco:10995:65:321,coco,10995,65,bed,a photo of a bed,False,9,0,0,0,0.0
coco:109976:14:2781,coco,109976,14,parking meter,a small parking meter near the center,True,42,0,0,0,0.0
coco:109992:90:2784,coco,109992,90,toothbrush,a small toothbrush near the center,True,107,0,0,0,0.0
coco:110042:62:2787,coco,110042,62,chair,a close-up of a chair,True,16,0,0,0,0.0
coco:110211:24:2788,coco,110211,24,zebra,a zebra object,False,43,0,0,0,0.0
coco:110211:35:2789,coco,110211,35,skis,a close-up of a skis,True,10,0,0,0,0.0
coco:110282:10:2791,coco,110282,10,traffic light,the traffic light in this image,False,4,0,0,0,0.0
coco:110359:28:2796,coco,110359,28,umbrella,a photo containing a umbrella,True,12,0,0,0,0.0
coco:110359:2:2795,coco,110359,2,bicycle,a small bicycle near the center,True,26,0,0,0,0.0
coco:11051:85:325,coco,11051,85,clock,a photo containing a clock,True,10,0,0,0,0.0
coco:110638:22:2800,coco,110638,22,elephant,a elephant object,False,21,0,0,0,0.0
coco:110638:79:2802,coco,110638,79,oven,a oven in the scene,True,21,0,0,0,0.0
coco:110721:1:2803,coco,110721,1,person,a visible person in the scene,False,11,0,0,0,0.0
coco:110784:28:2807,coco,110784,28,umbrella,a close-up of a umbrella,True,27,0,0,0,0.0
coco:110784:88:2808,coco,110784,88,teddy bear,a photo containing a teddy bear,True,19,0,0,0,0.0
coco:110884:51:2809,coco,110884,51,bowl,a visible bowl in the scene,False,12,0,0,0,0.0
coco:110884:54:2810,coco,110884,54,sandwich,a sandwich in the scene,True,41,0,0,0,0.0
coco:110999:31:2816,coco,110999,31,handbag,a photo containing a handbag,True,6,0,0,0,0.0
coco:110999:49:2815,coco,110999,49,knife,a visible knife in the scene,False,6,0,0,0,0.0
coco:111179:85:2824,coco,111179,85,clock,a photo of a clock,False,19,0,0,0,0.0
coco:111207:44:2829,coco,111207,44,bottle,a bottle in the scene,True,97,0,0,0,0.0
coco:111207:47:2828,coco,111207,47,cup,a cup in the scene,True,87,0,0,0,0.0
coco:11149:2:330,coco,11149,2,bicycle,a bicycle object,False,20,0,0,0,0.0
coco:11149:54:332,coco,11149,54,sandwich,a small sandwich near the center,True,84,0,0,0,0.0
coco:111609:47:2832,coco,111609,47,cup,a cup in the scene,True,77,0,0,0,0.0
coco:111609:53:2831,coco,111609,53,apple,a close-up of a apple,True,14,0,0,0,0.0
coco:111951:63:2835,coco,111951,63,couch,a small couch near the center,True,31,0,0,0,0.0
coco:111951:86:2833,coco,111951,86,vase,a vase object,False,76,0,0,0,0.0
coco:112298:10:2840,coco,112298,10,traffic light,a close-up of a traffic light,True,3,0,0,0,0.0
coco:112298:59:2841,coco,112298,59,pizza,a photo containing a pizza,True,19,0,0,0,0.0
coco:112378:62:2842,coco,112378,62,chair,a photo of a chair,False,16,0,0,0,0.0
coco:112626:47:2846,coco,112626,47,cup,a small cup near the center,True,27,0,0,0,0.0
coco:112626:49:2847,coco,112626,49,knife,a photo containing a knife,True,22,0,0,0,0.0
coco:112634:10:2850,coco,112634,10,traffic light,a traffic light in the scene,True,100,0,0,0,0.0
coco:112798:23:2852,coco,112798,23,bear,a small bear near the center,True,4,0,0,0,0.0
coco:112997:4:2855,coco,112997,4,motorcycle,a close-up of a motorcycle,True,2,0,0,0,0.0
coco:112997:85:2856,coco,112997,85,clock,a photo containing a clock,True,12,0,0,0,0.0
coco:113051:82:2858,coco,113051,82,refrigerator,a small refrigerator near the center,True,36,0,0,0,0.0
coco:113051:8:2859,coco,113051,8,truck,a small truck near the center,True,49,0,0,0,0.0
coco:113051:9:2857,coco,113051,9,boat,a boat object,False,14,0,0,0,0.0
coco:113235:1:2860,coco,113235,1,person,a person object,False,13,0,0,0,0.0
coco:113235:67:2861,coco,113235,67,dining table,a close-up of a dining table,True,5,0,0,0,0.0
coco:113354:24:2863,coco,113354,24,zebra,the zebra in this image,False,18,0,0,0,0.0
coco:113354:28:2865,coco,113354,28,umbrella,a small umbrella near the center,True,116,0,0,0,0.0
coco:113354:8:2864,coco,113354,8,truck,a small truck near the center,True,71,0,0,0,0.0
coco:113403:75:2868,coco,113403,75,remote,a photo containing a remote,True,11,0,0,0,0.0
coco:113589:54:2869,coco,113589,54,sandwich,a photo of a sandwich,False,9,0,0,0,0.0
coco:113589:65:2871,coco,113589,65,bed,a photo containing a bed,True,9,0,0,0,0.0
coco:113589:85:2870,coco,113589,85,clock,a small clock near the center,True,14,0,0,0,0.0
coco:113720:46:2874,coco,113720,46,wine glass,a close-up of a wine glass,True,16,0,0,0,0.0
coco:113867:24:2876,coco,113867,24,zebra,a small zebra near the center,True,46,0,0,0,0.0
coco:113867:40:2877,coco,113867,40,baseball glove,a close-up of a baseball glove,True,25,0,0,0,0.0
coco:114049:40:2879,coco,114049,40,baseball glove,a photo containing a baseball glove,True,18,0,0,0,0.0
coco:114049:59:2880,coco,114049,59,pizza,a close-up of a pizza,True,13,0,0,0,0.0
coco:114049:77:2878,coco,114049,77,cell phone,the cell phone in this image,False,43,0,0,0,0.0
coco:114871:60:2886,coco,114871,60,donut,a donut in the scene,True,20,0,0,0,0.0
coco:114871:67:2884,coco,114871,67,dining table,a photo of a dining table,False,2,0,0,0,0.0
coco:114884:89:2889,coco,114884,89,hair drier,a small hair drier near the center,True,66,0,0,0,0.0
coco:114907:67:2892,coco,114907,67,dining table,a small dining table near the center,True,87,0,0,0,0.0
coco:114907:8:2890,coco,114907,8,truck,a truck object,False,7,0,0,0,0.0
coco:115118:74:2895,coco,115118,74,mouse,a small mouse near the center,True,69,0,0,0,0.0
coco:11511:10:338,coco,11511,10,traffic light,a traffic light in the scene,True,45,0,0,0,0.0
coco:11511:4:336,coco,11511,4,motorcycle,the motorcycle in this image,False,10,0,0,0,0.0
coco:115245:13:2898,coco,115245,13,stop sign,a photo containing a stop sign,True,5,0,0,0,0.0
coco:115870:25:2900,coco,115870,25,giraffe,a close-up of a giraffe,True,25,0,0,0,0.0
coco:115870:54:2901,coco,115870,54,sandwich,a photo containing a sandwich,True,14,0,0,0,0.0
coco:115870:77:2899,coco,115870,77,cell phone,a cell phone object,False,25,0,0,0,0.0
coco:115885:32:2903,coco,115885,32,tie,a photo containing a tie,True,25,0,0,0,0.0
coco:115885:87:2904,coco,115885,87,scissors,a close-up of a scissors,True,20,0,0,0,0.0
coco:115898:42:2905,coco,115898,42,surfboard,a surfboard object,False,12,0,0,0,0.0
coco:115946:10:2908,coco,115946,10,traffic light,a photo of a traffic light,False,21,0,0,0,0.0
coco:115946:37:2909,coco,115946,37,sports ball,a photo containing a sports ball,True,3,0,0,0,0.0
coco:116068:18:2912,coco,116068,18,dog,a small dog near the center,True,47,0,0,0,0.0
coco:11615:51:340,coco,11615,51,bowl,a small bowl near the center,True,34,0,0,0,0.0
coco:11615:81:341,coco,11615,81,sink,a small sink near the center,True,26,0,0,0,0.0
coco:11615:8:339,coco,11615,8,truck,a visible truck in the scene,False,12,0,0,0,0.0
coco:116208:19:2918,coco,116208,19,horse,a small horse near the center,True,47,0,0,0,0.0
coco:116208:67:2917,coco,116208,67,dining table,a dining table object,False,13,0,0,0,0.0
coco:116479:90:2928,coco,116479,90,toothbrush,a photo containing a toothbrush,True,13,0,0,0,0.0
coco:116589:24:2929,coco,116589,24,zebra,the zebra in this image,False,19,0,0,0,0.0
coco:116589:46:2930,coco,116589,46,wine glass,a close-up of a wine glass,True,6,0,0,0,0.0
coco:116825:49:2932,coco,116825,49,knife,a visible knife in the scene,False,13,0,0,0,0.0
coco:116825:84:2933,coco,116825,84,book,a photo containing a book,True,18,0,0,0,0.0
coco:11699:1:342,coco,11699,1,person,a person object,False,22,0,0,0,0.0
coco:11699:67:343,coco,11699,67,dining table,a small dining table near the center,True,79,0,0,0,0.0
coco:117197:41:2937,coco,117197,41,skateboard,a close-up of a skateboard,True,30,0,0,0,0.0
coco:117374:11:2940,coco,117374,11,fire hydrant,a photo containing a fire hydrant,True,16,0,0,0,0.0
coco:117374:16:2938,coco,117374,16,bird,the bird in this image,False,10,0,0,0,0.0
coco:117374:61:2939,coco,117374,61,cake,a cake in the scene,True,37,0,0,0,0.0
coco:117425:17:2943,coco,117425,17,cat,a close-up of a cat,True,15,0,0,0,0.0
coco:117425:64:2942,coco,117425,64,potted plant,a small potted plant near the center,True,50,0,0,0,0.0
coco:117492:44:2945,coco,117492,44,bottle,a bottle in the scene,True,79,0,0,0,0.0
coco:117492:9:2946,coco,117492,9,boat,a boat in the scene,True,95,0,0,0,0.0
coco:117525:1:2947,coco,117525,1,person,a person object,False,12,0,0,0,0.0
coco:11760:24:345,coco,11760,24,zebra,a photo of a zebra,False,17,0,0,0,0.0
coco:11760:47:347,coco,11760,47,cup,a small cup near the center,True,62,0,0,0,0.0
coco:117645:44:2952,coco,117645,44,bottle,a small bottle near the center,True,26,0,0,0,0.0
coco:117744:27:2957,coco,117744,27,backpack,a close-up of a backpack,True,21,0,0,0,0.0
coco:117908:44:2959,coco,117908,44,bottle,the bottle in this image,False,24,0,0,0,0.0
coco:117914:35:2963,coco,117914,35,skis,a skis in the scene,True,181,0,0,0,0.0
coco:117914:90:2964,coco,117914,90,toothbrush,a toothbrush in the scene,True,78,0,0,0,0.0
coco:11813:37:350,coco,11813,37,sports ball,a close-up of a sports ball,True,9,0,0,0,0.0
coco:11813:62:348,coco,11813,62,chair,a chair object,False,22,0,0,0,0.0
coco:118209:19:2965,coco,118209,19,horse,the horse in this image,False,4,0,0,0,0.0
coco:118209:56:2967,coco,118209,56,broccoli,a broccoli in the scene,True,161,0,0,0,0.0
coco:118209:75:2966,coco,118209,75,remote,a close-up of a remote,True,5,0,0,0,0.0
coco:118367:67:2970,coco,118367,67,dining table,a photo containing a dining table,True,5,0,0,0,0.0
coco:118405:1:2971,coco,118405,1,person,a person object,False,14,0,0,0,0.0
coco:118405:70:2973,coco,118405,70,toilet,a small toilet near the center,True,84,0,0,0,0.0
coco:118515:17:2974,coco,118515,17,cat,a cat object,False,2,0,0,0,0.0
coco:118594:15:2978,coco,118594,15,bench,a photo containing a bench,True,19,0,0,0,0.0
coco:118594:21:2977,coco,118594,21,cow,a cow object,False,13,0,0,0,0.0
coco:118921:1:2980,coco,118921,1,person,a photo of a person,False,11,0,0,0,0.0
coco:119038:21:2983,coco,119038,21,cow,a photo of a cow,False,24,0,0,0,0.0
coco:119088:10:2988,coco,119088,10,traffic light,a photo containing a traffic light,True,13,0,0,0,0.0
coco:119233:50:2989,coco,119233,50,spoon,a photo of a spoon,False,42,0,0,0,0.0
coco:119233:60:2990,coco,119233,60,donut,a close-up of a donut,True,9,0,0,0,0.0
coco:119365:1:2992,coco,119365,1,person,the person in this image,False,12,0,0,0,0.0
coco:119365:46:2993,coco,119365,46,wine glass,a photo containing a wine glass,True,15,0,0,0,0.0
coco:119445:40:2995,coco,119445,40,baseball glove,a visible baseball glove in the scene,False,16,0,0,0,0.0
coco:119445:63:2996,coco,119445,63,couch,a small couch near the center,True,53,0,0,0,0.0
coco:119452:55:2998,coco,119452,55,orange,the orange in this image,False,23,0,0,0,0.0
coco:119452:78:3000,coco,119452,78,microwave,a microwave in the scene,True,15,0,0,0,0.0
coco:119516:1:3001,coco,119516,1,person,the person in this image,False,3,0,0,0,0.0
coco:119516:32:3003,coco,119516,32,tie,a small tie near the center,True,52,0,0,0,0.0
coco:119677:17:3009,coco,119677,17,cat,a close-up of a cat,True,5,0,0,0,0.0
coco:119677:61:3007,coco,119677,61,cake,a visible cake in the scene,False,3,0,0,0,0.0
coco:119677:65:3008,coco,119677,65,bed,a bed in the scene,True,4,0,0,0,0.0
coco:119828:35:3012,coco,119828,35,skis,a close-up of a skis,True,8,0,0,0,0.0
coco:119828:43:3011,coco,119828,43,tennis racket,a photo containing a tennis racket,True,8,0,0,0,0.0
coco:119828:77:3010,coco,119828,77,cell phone,the cell phone in this image,False,29,0,0,0,0.0
coco:119911:3:3013,coco,119911,3,car,a photo of a car,False,30,0,0,0,0.0
coco:119995:10:3018,coco,119995,10,traffic light,a small traffic light near the center,True,62,0,0,0,0.0
coco:119995:43:3016,coco,119995,43,tennis racket,a visible tennis racket in the scene,False,6,0,0,0,0.0
coco:119995:88:3017,coco,119995,88,teddy bear,a small teddy bear near the center,True,25,0,0,0,0.0
coco:120420:48:3020,coco,120420,48,fork,a fork in the scene,True,39,0,0,0,0.0
coco:120572:15:3022,coco,120572,15,bench,the bench in this image,False,13,0,0,0,0.0
coco:120572:79:3023,coco,120572,79,oven,a small oven near the center,True,20,0,0,0,0.0
coco:120584:60:3026,coco,120584,60,donut,a photo containing a donut,True,17,0,0,0,0.0
coco:120584:85:3025,coco,120584,85,clock,a visible clock in the scene,False,2,0,0,0,0.0
coco:12062:53:353,coco,12062,53,apple,a apple in the scene,True,36,0,0,0,0.0
coco:12062:63:352,coco,12062,63,couch,a photo containing a couch,True,6,0,0,0,0.0
coco:120777:31:3030,coco,120777,31,handbag,a close-up of a handbag,True,11,0,0,0,0.0
coco:120777:54:3028,coco,120777,54,sandwich,a sandwich object,False,32,0,0,0,0.0
coco:120853:10:3033,coco,120853,10,traffic light,a small traffic light near the center,True,112,0,0,0,0.0
coco:120853:77:3031,coco,120853,77,cell phone,a visible cell phone in the scene,False,5,0,0,0,0.0
coco:121031:1:3034,coco,121031,1,person,a visible person in the scene,False,18,0,0,0,0.0
coco:121031:31:3036,coco,121031,31,handbag,a close-up of a handbag,True,21,0,0,0,0.0
coco:121242:19:3039,coco,121242,19,horse,a photo of a horse,False,14,0,0,0,0.0
coco:121242:40:3041,coco,121242,40,baseball glove,a close-up of a baseball glove,True,36,0,0,0,0.0
coco:121417:55:3043,coco,121417,55,orange,a orange in the scene,True,77,0,0,0,0.0
coco:121497:15:3047,coco,121497,15,bench,a photo containing a bench,True,24,0,0,0,0.0
coco:121497:86:3046,coco,121497,86,vase,a close-up of a vase,True,25,0,0,0,0.0
coco:121506:63:3050,coco,121506,63,couch,a close-up of a couch,True,13,0,0,0,0.0
coco:121506:78:3049,coco,121506,78,microwave,a close-up of a microwave,True,5,0,0,0,0.0
coco:121586:34:3053,coco,121586,34,frisbee,a small frisbee near the center,True,61,0,0,0,0.0
coco:121586:84:3051,coco,121586,84,book,a photo of a book,False,58,0,0,0,0.0
coco:121591:51:3055,coco,121591,51,bowl,a small bowl near the center,True,73,0,0,0,0.0
coco:121673:2:3058,coco,121673,2,bicycle,a close-up of a bicycle,True,5,0,0,0,0.0
coco:121673:35:3059,coco,121673,35,skis,a small skis near the center,True,31,0,0,0,0.0
coco:121673:42:3057,coco,121673,42,surfboard,a surfboard object,False,6,0,0,0,0.0
coco:121744:27:3061,coco,121744,27,backpack,a small backpack near the center,True,8,0,0,0,0.0
coco:121744:43:3060,coco,121744,43,tennis racket,a photo of a tennis racket,False,30,0,0,0,0.0
coco:122046:81:3065,coco,122046,81,sink,a photo containing a sink,True,16,0,0,0,0.0
coco:122166:1:3066,coco,122166,1,person,a visible person in the scene,False,18,0,0,0,0.0
coco:122166:64:3067,coco,122166,64,potted plant,a small potted plant near the center,True,53,0,0,0,0.0
coco:122217:1:3069,coco,122217,1,person,a person object,False,6,0,0,0,0.0
coco:122217:73:3070,coco,122217,73,laptop,a photo containing a laptop,True,15,0,0,0,0.0
coco:122217:77:3071,coco,122217,77,cell phone,a small cell phone near the center,True,60,0,0,0,0.0
coco:122606:5:3074,coco,122606,5,airplane,a small airplane near the center,True,26,0,0,0,0.0
coco:122672:27:3077,coco,122672,27,backpack,a photo containing a backpack,True,9,0,0,0,0.0
coco:122672:42:3075,coco,122672,42,surfboard,a visible surfboard in the scene,False,8,0,0,0,0.0
coco:122672:43:3076,coco,122672,43,tennis racket,a small tennis racket near the center,True,45,0,0,0,0.0
coco:122745:14:3079,coco,122745,14,parking meter,a photo containing a parking meter,True,12,0,0,0,0.0
coco:12280:33:357,coco,12280,33,suitcase,a photo of a suitcase,False,23,0,0,0,0.0
