family_id,dataset,image_id,category_id,category_name,prompt,is_prompt_absent,num_candidates,num_rejected,fp,tp,fdp
openimages:491:263:389,openimages,491,263,Insect,Insect,False,2,0,0,0,0.0
openimages:492:414:390,openimages,492,414,Auto part,Auto part,False,7,0,0,0,0.0
openimages:493:592:391,openimages,493,592,Perfume,Perfume,False,3,0,0,0,0.0
openimages:494:502:392,openimages,494,502,Human face,Human face,False,13,0,0,0,0.0
openimages:497:338:394,openimages,497,338,Pasta,Pasta,False,1,0,0,0,0.0
openimages:498:189:395,openimages,498,189,Coffee,Coffee,False,16,0,0,0,0.0
openimages:499:308:396,openimages,499,308,Man,Man,False,13,0,0,0,0.0
openimages:49:466:44,openimages,49,466,Furniture,Furniture,False,43,0,0,0,0.0
openimages:4:434:2,openimages,4,434,Footwear,Footwear,False,26,0,0,0,0.0
openimages:500:582:397,openimages,500,582,Shrimp,Shrimp,False,70,0,0,0,0.0
openimages:501:571:398,openimages,501,571,Car,Car,False,2,0,0,0,0.0
openimages:505:43:401,openimages,505,43,Boat,Boat,False,11,0,0,0,0.0
openimages:506:462:402,openimages,506,462,Building,Building,False,3,0,0,0,0.0
openimages:508:434:403,openimages,508,434,Footwear,Footwear,False,115,0,0,0,0.0
openimages:509:477:404,openimages,509,477,Ice cream,Ice cream,False,1,0,0,0,0.0
openimages:50:334:45,openimages,50,334,Plant,Plant,False,5,0,0,0,0.0
openimages:510:433:405,openimages,510,433,Clothing,Clothing,False,50,0,0,0,0.0
openimages:511:221:406,openimages,511,221,Human leg,Human leg,False,18,0,0,0,0.0
openimages:516:446:410,openimages,516,446,Dog,Dog,False,1,0,0,0,0.0
openimages:520:234:414,openimages,520,234,Goat,Goat,False,2,0,0,0,0.0
openimages:522:177:415,openimages,522,177,Human body,Human body,False,24,0,0,0,0.0
openimages:523:532:416,openimages,523,532,Parrot,Parrot,False,1,0,0,0,0.0
openimages:524:456:417,openimages,524,456,Flower,Flower,False,3,0,0,0,0.0
openimages:526:409:419,openimages,526,409,Wheel,Wheel,False,22,0,0,0,0.0
openimages:527:35:420,openimages,527,35,Sunglasses,Sunglasses,False,8,0,0,0,0.0
openimages:529:409:422,openimages,529,409,Wheel,Wheel,False,11,0,0,0,0.0
openimages:52:515:47,openimages,52,515,Flowerpot,Flowerpot,False,37,0,0,0,0.0
openimages:530:286:423,openimages,530,286,Bottle,Bottle,False,8,0,0,0,0.0
openimages:534:203:426,openimages,534,203,Fruit,Fruit,False,21,0,0,0,0.0
openimages:535:314:427,openimages,535,314,Baked goods,Baked goods,False,1,0,0,0,0.0
openimages:536:253:428,openimages,536,253,Human hair,Human hair,False,25,0,0,0,0.0
openimages:541:503:431,openimages,541,503,Human arm,Human arm,False,42,0,0,0,0.0
openimages:546:69:435,openimages,546,69,Person,Person,False,14,0,0,0,0.0
openimages:549:468:437,openimages,549,468,Airplane,Airplane,False,10,0,0,0,0.0
openimages:54:64:49,openimages,54,64,Blue jay,Blue jay,False,1,0,0,0,0.0
openimages:551:334:439,openimages,551,334,Plant,Plant,False,6,0,0,0,0.0
openimages:559:363:444,openimages,559,363,Submarine sandwich,Submarine sandwich,False,3,0,0,0,0.0
openimages:561:69:445,openimages,561,69,Person,Person,False,89,0,0,0,0.0
openimages:567:253:448,openimages,567,253,Human hair,Human hair,False,13,0,0,0,0.0
openimages:568:177:449,openimages,568,177,Human body,Human body,False,4,0,0,0,0.0
openimages:569:298:450,openimages,569,298,Mammal,Mammal,False,7,0,0,0,0.0
openimages:571:296:452,openimages,571,296,Lizard,Lizard,False,1,0,0,0,0.0
openimages:573:446:454,openimages,573,446,Dog,Dog,False,1,0,0,0,0.0
openimages:574:292:455,openimages,574,292,Human head,Human head,False,19,0,0,0,0.0
openimages:578:281:458,openimages,578,281,Table,Table,False,6,0,0,0,0.0
openimages:581:446:461,openimages,581,446,Dog,Dog,False,1,0,0,0,0.0
openimages:587:456:464,openimages,587,456,Flower,Flower,False,7,0,0,0,0.0
openimages:588:409:465,openimages,588,409,Wheel,Wheel,False,2,0,0,0,0.0
openimages:589:118:466,openimages,589,118,Camel,Camel,False,5,0,0,0,0.0
openimages:58:446:51,openimages,58,446,Dog,Dog,False,1,0,0,0,0.0
openimages:592:456:468,openimages,592,456,Flower,Flower,False,68,0,0,0,0.0
openimages:598:124:473,openimages,598,124,Juice,Juice,False,35,0,0,0,0.0
openimages:599:552:474,openimages,599,552,Tire,Tire,False,29,0,0,0,0.0
openimages:59:116:52,openimages,59,116,Cello,Cello,False,16,0,0,0,0.0
openimages:601:193:476,openimages,601,193,Food,Food,False,14,0,0,0,0.0
openimages:607:333:480,openimages,607,333,Girl,Girl,False,6,0,0,0,0.0
openimages:608:301:481,openimages,608,301,Musical instrument,Musical instrument,False,8,0,0,0,0.0
openimages:609:434:482,openimages,609,434,Footwear,Footwear,False,5,0,0,0,0.0
openimages:60:472:53,openimages,60,472,Oyster,Oyster,False,5,0,0,0,0.0
openimages:610:102:483,openimages,610,102,Fire hydrant,Fire hydrant,False,1,0,0,0,0.0
openimages:615:210:487,openimages,615,210,Fox,Fox,False,2,0,0,0,0.0
openimages:617:298:489,openimages,617,298,Mammal,Mammal,False,3,0,0,0,0.0
openimages:61:391:54,openimages,61,391,Tree,Tree,False,9,0,0,0,0.0
openimages:620:554:491,openimages,620,554,Luggage and bags,Luggage and bags,False,5,0,0,0,0.0
openimages:621:334:492,openimages,621,334,Plant,Plant,False,12,0,0,0,0.0
openimages:622:573:493,openimages,622,573,Human hand,Human hand,False,5,0,0,0,0.0
openimages:624:409:495,openimages,624,409,Wheel,Wheel,False,9,0,0,0,0.0
openimages:635:31:502,openimages,635,31,Washing machine,Washing machine,False,2,0,0,0,0.0
openimages:638:571:505,openimages,638,571,Car,Car,False,40,0,0,0,0.0
openimages:63:98:55,openimages,63,98,Shirt,Shirt,False,4,0,0,0,0.0
openimages:640:391:506,openimages,640,391,Tree,Tree,False,6,0,0,0,0.0
openimages:643:43:507,openimages,643,43,Boat,Boat,False,6,0,0,0,0.0
openimages:64:314:56,openimages,64,314,Baked goods,Baked goods,False,27,0,0,0,0.0
openimages:651:74:512,openimages,651,74,Bee,Bee,False,3,0,0,0,0.0
openimages:652:69:513,openimages,652,69,Person,Person,False,4,0,0,0,0.0
openimages:654:571:515,openimages,654,571,Car,Car,False,5,0,0,0,0.0
openimages:657:571:516,openimages,657,571,Car,Car,False,11,0,0,0,0.0
openimages:658:571:517,openimages,658,571,Car,Car,False,4,0,0,0,0.0
openimages:660:525:519,openimages,660,525,Marine mammal,Marine mammal,False,5,0,0,0,0.0
openimages:664:193:523,openimages,664,193,Food,Food,False,9,0,0,0,0.0
openimages:666:69:524,openimages,666,69,Person,Person,False,3,0,0,0,0.0
openimages:667:571:525,openimages,667,571,Car,Car,False,5,0,0,0,0.0
openimages:669:91:527,openimages,669,91,Carnivore,Carnivore,False,2,0,0,0,0.0
openimages:671:409:529,openimages,671,409,Wheel,Wheel,False,5,0,0,0,0.0
openimages:672:103:530,openimages,672,103,Land vehicle,Land vehicle,False,3,0,0,0,0.0
openimages:673:242:531,openimages,673,242,Horse,Horse,False,4,0,0,0,0.0
openimages:674:351:532,openimages,674,351,Rifle,Rifle,False,35,0,0,0,0.0
openimages:683:69:537,openimages,683,69,Person,Person,False,16,0,0,0,0.0
openimages:687:322:541,openimages,687,322,Musical keyboard,Musical keyboard,False,6,0,0,0,0.0
openimages:688:456:542,openimages,688,456,Flower,Flower,False,8,0,0,0,0.0
openimages:691:409:545,openimages,691,409,Wheel,Wheel,False,6,0,0,0,0.0
openimages:699:571:550,openimages,699,571,Car,Car,False,28,0,0,0,0.0
openimages:6:446:4,openimages,6,446,Dog,Dog,False,1,0,0,0,0.0
openimages:709:308:559,openimages,709,308,Man,Man,False,31,0,0,0,0.0
openimages:710:282:560,openimages,710,282,Tableware,Tableware,False,62,0,0,0,0.0
openimages:711:552:561,openimages,711,552,Tire,Tire,False,4,0,0,0,0.0
openimages:712:479:562,openimages,712,479,Butterfly,Butterfly,False,1,0,0,0,0.0
openimages:715:298:564,openimages,715,298,Mammal,Mammal,False,1,0,0,0,0.0
openimages:716:446:565,openimages,716,446,Dog,Dog,False,1,0,0,0,0.0
openimages:71:571:61,openimages,71,571,Car,Car,False,3,0,0,0,0.0
openimages:737:462:580,openimages,737,462,Building,Building,False,4,0,0,0,0.0
openimages:738:270:581,openimages,738,270,Refrigerator,Refrigerator,False,3,0,0,0,0.0
openimages:740:433:583,openimages,740,433,Clothing,Clothing,False,27,0,0,0,0.0
openimages:744:38:586,openimages,744,38,Ball,Ball,False,2,0,0,0,0.0
openimages:748:312:589,openimages,748,312,Plate,Plate,False,2,0,0,0,0.0
openimages:74:347:64,openimages,74,347,Pizza,Pizza,False,2,0,0,0,0.0
openimages:751:456:592,openimages,751,456,Flower,Flower,False,13,0,0,0,0.0
openimages:752:456:593,openimages,752,456,Flower,Flower,False,48,0,0,0,0.0
openimages:755:49:595,openimages,755,49,Fast food,Fast food,False,2,0,0,0,0.0
openimages:756:456:596,openimages,756,456,Flower,Flower,False,7,0,0,0,0.0
openimages:758:364:598,openimages,758,364,Snowboard,Snowboard,False,2,0,0,0,0.0
openimages:75:433:65,openimages,75,433,Clothing,Clothing,False,3,0,0,0,0.0
openimages:760:19:599,openimages,760,19,Beer,Beer,False,20,0,0,0,0.0
openimages:762:409:601,openimages,762,409,Wheel,Wheel,False,15,0,0,0,0.0
openimages:763:277:602,openimages,763,277,Fashion accessory,Fashion accessory,False,28,0,0,0,0.0
openimages:764:43:603,openimages,764,43,Boat,Boat,False,3,0,0,0,0.0
openimages:766:456:605,openimages,766,456,Flower,Flower,False,2,0,0,0,0.0
openimages:768:192:607,openimages,768,192,Personal care,Personal care,False,2,0,0,0,0.0
openimages:76:488:66,openimages,76,488,Jellyfish,Jellyfish,False,11,0,0,0,0.0
openimages:771:334:609,openimages,771,334,Plant,Plant,False,8,0,0,0,0.0
openimages:777:69:611,openimages,777,69,Person,Person,False,3,0,0,0,0.0
openimages:778:270:612,openimages,778,270,Refrigerator,Refrigerator,False,2,0,0,0,0.0
openimages:779:529:613,openimages,779,529,Watch,Watch,False,4,0,0,0,0.0
openimages:783:380:616,openimages,783,380,Sheep,Sheep,False,3,0,0,0,0.0
openimages:784:405:617,openimages,784,405,Handbag,Handbag,False,4,0,0,0,0.0
openimages:785:484:618,openimages,785,484,Moths and butterflies,Moths and butterflies,False,5,0,0,0,0.0
openimages:787:298:620,openimages,787,298,Mammal,Mammal,False,1,0,0,0,0.0
openimages:790:193:622,openimages,790,193,Food,Food,False,10,0,0,0,0.0
openimages:791:50:623,openimages,791,50,Bus,Bus,False,2,0,0,0,0.0
openimages:794:221:624,openimages,794,221,Human leg,Human leg,False,20,0,0,0,0.0
openimages:797:391:627,openimages,797,391,Tree,Tree,False,29,0,0,0,0.0
openimages:798:281:628,openimages,798,281,Table,Table,False,52,0,0,0,0.0
openimages:799:418:629,openimages,799,418,Monkey,Monkey,False,8,0,0,0,0.0
openimages:7:446:5,openimages,7,446,Dog,Dog,False,1,0,0,0,0.0
openimages:801:434:631,openimages,801,434,Footwear,Footwear,False,3,0,0,0,0.0
openimages:802:446:632,openimages,802,446,Dog,Dog,False,2,0,0,0,0.0
openimages:807:409:635,openimages,807,409,Wheel,Wheel,False,7,0,0,0,0.0
openimages:809:434:636,openimages,809,434,Footwear,Footwear,False,3,0,0,0,0.0
openimages:813:136:639,openimages,813,136,Box,Box,False,1,0,0,0,0.0
openimages:816:193:642,openimages,816,193,Food,Food,False,26,0,0,0,0.0
openimages:817:314:643,openimages,817,314,Baked goods,Baked goods,False,5,0,0,0,0.0
openimages:820:103:645,openimages,820,103,Land vehicle,Land vehicle,False,2,0,0,0,0.0
openimages:822:438:647,openimages,822,438,Frog,Frog,False,4,0,0,0,0.0
openimages:826:184:649,openimages,826,184,Office supplies,Office supplies,False,16,0,0,0,0.0
openimages:82:332:70,openimages,82,332,Piano,Piano,False,6,0,0,0,0.0
openimages:830:391:653,openimages,830,391,Tree,Tree,False,16,0,0,0,0.0
openimages:835:114:657,openimages,835,114,Medical equipment,Medical equipment,False,19,0,0,0,0.0
openimages:836:433:658,openimages,836,433,Clothing,Clothing,False,3,0,0,0,0.0
openimages:840:434:662,openimages,840,434,Footwear,Footwear,False,16,0,0,0,0.0
openimages:841:173:663,openimages,841,173,Harbor seal,Harbor seal,False,2,0,0,0,0.0
openimages:842:253:664,openimages,842,253,Human hair,Human hair,False,18,0,0,0,0.0
openimages:845:456:667,openimages,845,456,Flower,Flower,False,14,0,0,0,0.0
